node,3772162660,2
node,2488260565,3
node,2479376280,6
node,2479369784,2
node,2488259351,2
node,2488259404,2
node,2488265292,3
node,2488260227,5
node,2482442698,2
node,2488260352,2
node,2484269033,3
node,2488259482,3
node,2482444543,11
node,2488265520,2
node,2488265968,2
node,2488281682,2
node,2488281700,2
node,2482441648,5
node,2480240864,2
node,2488272753,2
node,2488272787,2
node,2488272938,2
node,2488272992,2
node,2488281057,2
node,2480241314,2
node,2488203247,2
node,2488204192,2
node,2488281202,2
node,2480241235,3
node,2480243570,3
node,2480243580,2
node,2480148461,2
node,2480148463,2
node,2488237537,2
node,2488205784,3
node,3789821662,3
node,2480241278,2
node,2488312965,2
node,2488312975,2
node,2488313000,2
node,2488272992,3
node,2488312905,3
node,2488150833,2
node,2488314232,2
node,2488293556,3
node,2488297262,3
node,663060430,21
node,2488150816,2
node,2488286025,2
node,2488290564,2
node,2488140104,2
node,2488285722,2
node,2489389984,2
node,2489386693,4
node,2488140460,5
node,2488606494,3
node,2488606508,3
node,2489378547,3
node,4245889353,3
node,2489378262,4
node,2489381904,2
node,2489381975,2
node,2488606491,3
node,2489381794,3
node,2489381843,3
node,2489390445,3
node,2489390574,2
node,2489389893,3
node,2489389624,4
node,2489389579,5
node,2489366022,2
node,2489389926,2
node,2480122073,3
node,2489392047,3
node,1593051132,5
node,2489367812,2
node,2488610805,3
node,2489368088,3
node,2488610822,4
node,599170262,10
node,2488631718,2
node,2489357248,2
node,2489358619,2
node,2489357249,3
node,599486131,7
node,2488546245,3
node,2486568636,2
node,2487857171,2
node,2487904403,2
node,2487918849,2
node,2486263768,2
node,2486299590,2
node,2486531195,2
node,2486328346,3
node,2482531682,6
node,2488479857,2
node,2488497753,2
node,2488290564,3
node,2488546069,5
node,2486307681,2
node,2488312970,2
node,2489381911,2
node,2480137282,4
node,2489389322,4
node,54204755,4
way,7050642,9
way,7142783,5
way,7186416,6
way,26989337,6
way,26989336,7
way,148818200,4
way,148818201,4
way,148818197,5
way,148818198,5
way,148818206,5
relation,6377611,1
way,204728403,3
way,292384362,5
node,3158949724,8
node,3122113001,9
node,3324550894,5
node,3324550896,5
node,3184372437,6
node,3184372438,6
node,3324550895,6
node,3324550897,6
relation,4269722,27
node,828773283,1
node,828773289,1
node,828773292,1
node,828773294,1
node,828773295,1
node,828773300,1
node,828773301,1
node,828773304,1
node,828773308,1
node,828773309,1
node,859034658,1
node,859034857,1
node,859035050,1
node,859035340,1
node,859035437,1
node,859035680,1
node,859035774,1
node,859035942,1
node,4513817212,1
node,4513817213,1
way,458167244,1
node,828773279,2
node,828773281,2
way,457739059,7
way,207984849,26
relation,2796920,1
relation,6773303,1
relation,2796922,9
node,3642920362,1
node,3642920363,1
node,3642920364,1
node,3642920365,1
node,3642920366,1
node,3642920367,1
node,3642920368,1
node,3642920369,1
node,3642920370,1
node,3642920371,1
node,3642920372,1
node,3642920373,1
node,3642920374,1
node,3642920375,1
node,3642920376,1
node,3642920377,1
node,3642920394,1
node,3642920395,1
node,3642920396,1
node,3642920397,1
node,3642920398,1
node,3642920399,1
node,3642920400,1
node,3642920401,1
node,3642920410,1
node,3642920411,1
node,3642920412,1
node,3642920413,1
node,3642920414,1
node,3642920415,1
node,3642920416,1
node,3642920417,1
node,3642920418,1
node,3642920419,1
node,3642920444,1
node,3642920445,1
node,3642920446,1
node,3642920447,1
node,3642920448,1
node,3642920449,1
node,3642920450,1
node,3642920451,1
node,3642920452,1
node,3642920453,1
node,3642920454,1
node,3642920455,1
node,3642920456,1
node,3642920457,1
node,3642920458,1
node,3642920459,1
node,3642920460,1
node,3642920461,1
node,3642920462,1
node,3642920463,1
node,3642920464,1
node,3642920465,1
node,3642920466,1
node,3642920467,1
node,3642920468,1
node,3642920469,1
node,3642920470,1
node,3642920471,1
node,3642920472,1
node,3642920473,1
node,3642920474,1
node,3642920475,1
node,3642920476,1
node,3642920477,1
node,3642920478,1
node,3642920479,1
node,3642920480,1
node,3642920481,1
node,3642920482,1
node,3642920483,1
node,3642920484,1
node,3642920485,1
node,3642920486,1
node,3642920487,1
node,3642920510,1
node,3642920511,1
node,3642920512,1
node,3642920513,1
node,3642920514,1
node,3642920515,1
node,3642920516,1
node,3642920517,1
node,3642920518,1
node,3642920519,1
node,3642920520,1
node,3642920521,1
node,3642920522,1
node,3642920523,1
node,3642920524,1
node,3642920525,1
node,3642920534,1
node,3642920535,1
node,3642920536,1
node,3642920537,1
node,3642920546,1
node,3642920547,1
node,3642920548,1
node,3642920549,1
node,3642920550,1
node,3642920551,1
node,3642920552,1
node,3642920553,1
node,3644526276,1
node,3644526277,1
node,3644526278,1
node,3644526279,1
way,359616489,1
way,359616510,1
way,359616515,1
way,359616516,1
way,359616517,1
way,359616518,1
way,359616519,1
way,359616520,1
way,359616521,1
way,359616523,1
way,359616524,1
way,359616527,1
way,359616528,1
way,359616536,1
way,359616537,1
way,359616491,2
way,359616492,2
way,359616493,2
way,359616538,1
way,359616539,1
way,359616540,1
way,359616541,1
way,359616542,1
way,359616543,1
way,359616544,1
way,359616545,1
way,359616546,1
way,359616552,1
way,359616553,1
way,359616554,1
way,359616555,1
way,359616558,1
way,359616561,1
way,359616562,1
way,359616604,2
way,359616639,1
way,359616644,1
way,359616650,1
way,359616655,1
way,359616659,1
way,359616661,1
way,359616662,1
way,359819455,1
way,359616605,2
node,3642920496,1
node,3642920497,1
node,3642920498,1
node,3642920499,1
node,3642920500,1
node,3642920501,1
node,3642920526,1
node,3642920527,1
node,3642920528,1
node,3642920529,1
node,3642920530,1
node,3642920531,1
node,3642920532,1
node,3642920533,1
node,3642920564,1
node,3642920565,1
node,3642920566,1
node,3642920567,1
node,3642920568,1
node,3642920569,1
node,3642920570,1
node,3642920571,1
node,3642920572,1
node,3642920573,1
node,3642920574,1
node,3642920575,1
node,3642920576,1
node,3642920577,1
node,3642920578,1
node,3642920579,1
node,3642920580,1
node,3642920581,1
node,3642920582,1
node,3642920583,1
node,3642920584,1
node,3642920585,1
node,3642920586,1
node,3642920587,1
node,3642920626,1
node,3642920627,1
node,3642920628,1
node,3642920629,1
way,359616549,1
way,359616556,1
way,359616557,1
way,359616571,1
node,2959307586,1
node,3642920390,1
node,3642920391,1
node,3642920392,1
node,3642920393,1
node,3642920402,1
node,3642920403,1
node,3642920404,1
node,3642920405,1
node,3642920406,1
node,3642920407,1
node,3642920408,1
node,3642920409,1
node,3642920420,1
node,3642920421,1
node,3642920422,1
node,3642920423,1
node,3642920424,1
node,3642920425,1
node,3642920426,1
node,3642920427,1
node,3642920428,1
node,3642920429,1
node,3642920430,1
node,3642920431,1
node,3642920432,1
node,3642920433,1
node,3642920434,1
node,3642920435,1
node,3642920436,1
node,3642920437,1
node,3642920438,1
node,3642920439,1
node,3642920440,1
node,3642920441,1
node,3642920442,1
node,3642920443,1
node,3642920538,1
node,3642920539,1
node,3642920540,1
node,3642920541,1
node,3642920542,1
node,3642920543,1
node,3642920544,1
node,3642920545,1
node,3642920554,1
node,3642920555,1
node,3642920556,1
node,3642920557,1
node,3642920558,1
node,3642920559,1
node,3642920560,1
node,3642920561,1
node,3642920562,1
node,3642920563,1
node,3642924518,1
node,3642924519,1
node,3642924520,1
node,3642924521,1
node,3642924522,1
node,3642924523,1
node,3642924524,1
node,3642924525,1
node,3642924526,1
node,3642924527,1
node,3642924528,1
node,3642924529,1
node,3642924530,1
node,3642924531,1
node,3642924532,1
node,3642924533,1
node,3642924534,1
node,3642924535,1
node,3642924536,1
node,3642924537,1
node,3642924538,1
node,3642924539,1
node,3642924540,1
node,3642924541,1
node,3642924542,1
node,3642924543,1
node,3642924544,1
node,3642924546,1
node,3642924547,1
node,3642924548,1
node,3642924549,1
node,3642924550,1
node,3642924551,1
node,3642924552,1
node,3642924553,1
node,3642924554,1
node,3642924555,1
node,3642924556,1
node,3642924557,1
node,3642924558,1
node,3642924559,1
node,3642924560,1
node,3642924693,1
node,3642924694,1
node,3642924695,1
node,3642924696,1
node,3642924997,1
node,3642924998,1
node,3642924999,1
node,3642925000,1
node,3642972497,1
node,3642972498,1
node,3642972499,1
node,3642972500,1
node,3642972537,1
node,3642972538,1
node,3642972539,1
node,3642972540,1
node,3642972569,1
node,3642972570,1
node,3642972571,1
node,3642972572,1
node,3642972573,1
node,3642972574,1
node,3642972575,1
node,3642972576,1
node,3642972577,1
node,3642972578,1
node,3642972579,1
node,3642972580,1
node,3642972581,1
node,3642972582,1
node,3642972583,1
node,3642972584,1
node,3642972585,1
node,3642972586,1
node,3642972587,1
node,3642972588,1
node,3642972589,1
node,3642972590,1
node,3642972591,1
node,3642972592,1
node,3642972693,1
node,3642972694,1
node,3642972695,1
node,3642972696,1
node,3642972697,1
node,3642972698,1
node,3642972699,1
node,3642972700,1
node,3642972701,1
node,3642972702,1
node,3642972703,1
node,3642972704,1
node,3642972705,1
node,3642972706,1
node,3642972707,1
node,3642972708,1
node,3642972709,1
node,3642972710,1
node,3642972711,1
node,3642972712,1
node,3642972713,1
node,3642972714,1
node,3642972715,1
node,3642972716,1
node,3642972717,1
node,3642972718,1
node,3642972719,1
node,3642972720,1
node,3642972721,1
node,3642972722,1
node,3642972723,1
node,3642972724,1
node,3642972725,1
node,3642972726,1
node,3642972727,1
node,3642972728,1
node,3642972729,1
node,3642972730,1
node,3642972731,1
node,3642972732,1
node,3642972733,1
node,3642972734,1
node,3642972735,1
node,3642972736,1
node,3642972737,1
node,3642972738,1
node,3642972739,1
way,359616522,1
way,359616525,1
way,359616526,1
way,359616529,1
way,359616530,1
way,359616531,1
way,359616532,1
way,359616534,1
way,359616535,1
way,359616559,1
way,359616560,1
way,359617050,1
way,359617051,1
way,359617052,1
way,359617053,1
way,359617055,1
way,359617057,1
way,359617060,1
way,359617062,1
way,359617063,1
way,359617064,1
way,359617099,1
way,359617184,1
way,359617185,1
way,359622015,1
way,359622016,1
way,359622017,1
way,359622018,1
way,359622019,1
way,359622026,1
way,359622029,1
node,3642924693,2
node,3642924694,2
node,3642924695,2
node,3642924696,2
way,359616522,2
way,359616525,2
way,359616526,2
way,359616529,2
way,359616530,2
way,359616531,2
way,359616532,2
way,359616534,2
way,359616535,2
way,359616559,2
way,359616560,2
way,359617050,2
way,359617051,2
way,359617052,2
way,359617053,2
way,459670935,1
way,459670936,1
way,359617055,2
way,359617057,2
way,359617060,2
way,359617062,2
way,359617063,2
way,359617064,2
way,359617099,2
way,359617184,2
node,1556387900,5
node,1433574726,6
node,336033092,9
node,1556387175,4
node,1433574727,5
node,1433574725,6
node,1437751253,7
relation,2118095,1
way,158013868,2
relation,2118109,4
way,158168122,4
way,158170300,1
way,158011977,1
node,1702310705,1
node,1702312793,1
node,1702312809,1
node,1702315162,1
node,1702315776,1
node,1702315856,1
node,1702316962,1
way,169044367,2
way,169043762,3
way,322969761,1
way,322969770,1
way,340747363,1
way,340747401,1
way,322969766,2
way,235050125,3
way,322969760,3
way,169076680,7
way,340747467,1
way,93824489,2
way,93824518,2
way,93824521,2
way,93824524,2
way,147175732,1
way,93824506,2
way,93824511,2
way,93824515,2
way,93824535,2
way,40483748,2
way,40483753,2
way,40483754,2
way,40483746,3
way,40483756,3
way,40483757,3
way,395948682,1
way,40483752,3
way,40320173,4
way,40320414,4
way,24255014,18
way,25037690,16
way,36001343,18
way,183873708,1
way,323806948,4
way,36098100,11
node,4540489496,1
node,4540489497,1
way,458168368,1
way,458168371,1
way,458168373,1
way,458168374,1
way,458168377,1
way,458168372,2
way,457355288,1
way,457355289,1
way,458168369,1
way,458168370,1
way,458168375,1
way,458168376,1
way,458168378,1
way,458509087,1
way,172286577,3
way,172286582,3
way,172286571,5
way,457586786,1
way,457586787,1
way,458162365,1
way,457975365,2
way,169339041,3
way,21350351,5
way,170757692,6
way,457359849,1
way,457977417,1
way,457992543,1
way,457992544,1
way,457992550,1
way,457992561,1
way,170757687,4
way,434814762,11
way,172287892,1
way,457992546,1
way,457992558,1
way,170753663,2
way,170754555,2
way,457992559,2
way,170754557,3
way,172287891,4
relation,6446827,5
node,4326809985,1
way,434741632,1
way,123501080,3
way,118859242,8
node,3011762364,1
node,3011762365,1
node,3011762366,1
node,3011762367,1
node,3170553365,1
node,3170553366,1
node,3170553367,1
node,3170553368,1
node,3230792282,1
node,3230792317,1
node,3230792591,1
node,3230792615,1
node,3230792639,1
node,3230792739,1
node,3230792756,1
node,3230792777,1
node,3230792783,1
node,3367394993,1
node,3367394994,1
node,3367394995,1
node,3367394996,1
node,4000147188,1
node,4000147189,1
node,4000147190,1
node,4000147191,1
node,4000147192,1
node,4000147193,1
node,4000147194,1
node,4000147195,1
node,4000147196,1
node,4000147197,1
node,4000147198,1
node,4000147199,1
node,4000147200,1
node,4000147201,1
node,4000147202,1
node,4000147203,1
node,4000147204,1
node,4000147205,1
node,4000147206,1
node,4000147207,1
node,4000147208,1
node,4000147209,1
way,397195324,1
way,302806209,5
way,309598944,2
node,4376043244,1
way,144233228,1
way,331479665,2
node,4394645508,2
way,356767486,1
way,309822217,4
way,360400932,3
way,212300862,2
way,299568118,1
way,297810450,2
way,320473941,1
way,320650056,2
way,252582707,5
way,444483264,1
way,162009565,1
way,278033920,4
way,323213703,2
way,392834506,2
node,4513842952,1
way,266581288,1
way,383861636,3
way,140395626,2
way,430540330,7
way,396420030,2
node,3928943885,5
way,204767567,4
way,429094857,4
way,124765382,1
way,188138345,1
node,4559237185,1
way,458824374,1
way,130346797,5
way,460246017,1
way,134168753,3
way,7424051,5
node,309152902,1
way,13878860,3
node,110054513,4
way,13900646,4
node,110054511,6
way,13898817,6
way,13900700,6
way,12143497,9
way,13900224,9
way,225869973,1
way,13909766,2
way,225766177,2
way,225869670,2
way,13902652,3
way,13901686,6
way,13907472,6
way,13910161,13
way,239957993,1
way,242788540,1
way,377828257,1
relation,6245306,2
way,366751881,1
node,2821937713,1
node,2821937716,1
node,2821954945,1
node,3983554627,1
node,3983554635,1
node,3983554637,1
node,3983554639,1
node,3983554644,1
node,3983554645,1
node,3983554650,1
node,3983554653,1
node,3983554655,1
node,3983554656,1
node,3983554758,1
node,3983554761,1
node,3983554769,1
node,3985389186,1
way,395497526,1
way,395497535,1
way,395497530,1
way,395497533,1
way,395497534,1
way,395699174,1
way,277725153,2
way,229853271,5
node,4323512465,1
node,4094969156,2
way,62238600,1
node,4292057190,2
node,4326810017,1
node,4326810019,1
way,440494665,1
way,118859274,3
node,1249332349,4
way,109022431,4
way,118859279,4
node,1249334224,5
way,123501078,7
way,434741706,1
way,434741712,1
way,434741741,1
way,123508037,2
way,123508040,2
way,118859288,6
way,118859158,10
way,109022664,1
way,123519339,2
way,404175717,2
way,404175818,2
way,109022844,5
way,449693730,4
way,449694537,4
node,4454775292,1
node,4367695395,1
node,4453783833,1
node,4453957989,1
node,4454744690,1
node,4454787293,1
node,4454803690,1
node,4454808090,1
node,4454809789,1
node,4457977689,1
node,4457977691,1
node,4457978789,1
node,4367739289,2
node,4360773590,1
node,4453059690,1
node,4470505789,1
node,4545903092,1
node,4566921689,1
node,2482506182,2
node,3661587271,1
node,3661630828,1
way,301448852,1
way,361616157,1
way,361617605,1
node,2486437512,2
node,3661592889,1
node,4382280190,1
node,2488259180,2
node,4366286413,1
node,4366326818,1
node,4366360002,1
node,4366360003,1
node,4368138400,1
node,4393837891,1
node,4393874189,1
node,4400646890,1
node,4100641096,2
node,4366354007,2
node,4366305109,1
node,4366305110,1
node,4366331810,1
node,4366331811,1
node,4366360004,1
node,4366361499,1
node,4368211589,1
node,4393873989,1
node,4535385995,1
node,4100641097,2
node,4366360395,2
node,4366342400,3
node,4368187190,3
node,4428684691,1
node,4428685790,1
node,4452314590,1
node,4486660093,1
node,4486681089,1
node,4563051992,1
node,4563051993,1
node,4563082390,1
node,4563087289,1
node,4563095395,1
node,4566211190,1
node,4345776389,1
node,4398491390,1
node,4447965990,1
node,4563095393,1
node,4563098589,1
node,4358639791,2
way,361719642,2
way,327952799,3
node,4402337489,1
node,3542205792,4
node,4271277941,4
node,4440118989,1
node,4482709291,1
node,4521062599,1
node,2528355765,2
node,2528355767,2
node,2528355947,2
node,4361550390,2
node,4370198941,3
node,4405285289,3
node,3542208296,4
node,4510747191,1
node,4317911101,2
node,4359226617,4
way,220697499,9
way,220697497,7
way,220697502,8
way,220697498,5
way,219375100,7
way,319059721,3
way,318173042,5
way,219377805,8
way,317880998,5
way,317885349,5
way,220696800,8
way,219377754,10
way,219377809,11
way,307276600,8
way,220696809,11
way,307276603,7
way,220696796,8
way,220697495,9
way,220696797,7
way,219377817,9
way,220696798,10
way,219377810,11
way,219481339,12
way,220704026,8
way,317879674,9
node,4467202492,1
node,4537014789,1
node,2488281070,2
node,4428414392,1
node,4428428893,1
node,4446270493,1
node,4446270993,1
node,4446271791,1
node,4446366090,1
node,4446387389,1
node,4537005194,1
node,4428426292,2
node,4428414391,1
node,4428428590,1
node,4446270892,1
node,4507483409,1
node,4536967894,1
node,4536971394,1
node,4537005193,1
node,4428428895,2
node,4467202491,2
node,4428428892,3
node,4467199989,3
node,4428428593,1
node,4446270994,1
node,4458850396,1
node,4537005191,1
node,4537013889,1
node,4428414394,2
node,4446387489,4
node,4423728992,1
node,4428426293,1
node,4428428592,1
node,4428428891,1
node,4536967893,1
node,4536971392,1
node,4536971395,1
node,4537014389,1
node,4428429089,2
node,4467170092,2
node,4428426291,3
node,4428428889,1
node,4428428890,1
node,4428429589,1
node,4497757196,1
node,4497762190,1
node,4536958592,1
node,4536971393,1
node,4537005192,1
node,4428429189,2
node,4428426294,1
node,4428429191,1
node,4446270992,1
node,4464506090,1
node,4486260994,1
node,4507463898,1
node,4507483817,1
node,4507483818,1
node,2480241366,1
node,4428410490,1
node,4428417890,1
node,4467199789,1
node,4467202489,1
node,4428410492,2
node,4428429190,2
node,4366343991,1
node,4366343992,1
node,4366360397,1
node,4366360592,1
node,4366390691,1
node,4366286414,1
node,4366286415,1
node,4366331813,1
node,4366331815,1
node,4366331816,1
node,4366342697,1
node,4366354008,1
node,4366360005,1
node,4366360006,1
node,4366360396,1
node,4441393493,1
node,4366305111,2
node,4366331817,3
node,4366331814,1
node,4366335501,1
node,4366343391,1
node,4366390989,1
node,4366391089,1
node,4428429192,1
node,4428429193,1
node,4509503989,1
node,4537007890,1
node,4566556489,1
node,4428414393,2
node,4366313692,1
node,4366342794,1
node,4366390693,1
node,4428428594,1
node,4446266492,1
node,4446270492,1
node,4446366290,1
node,4446366291,1
node,4467191291,1
node,4467191292,1
node,4467202589,1
node,4385321411,2
node,4467202490,2
node,4366286416,1
node,4366305112,1
node,4366326819,1
node,4366342397,1
node,4366354009,1
node,4366361504,1
node,4366361506,1
node,4366390689,1
node,4385269619,1
node,4385321516,1
node,4509455890,1
node,4366342698,2
node,4385262729,3
node,4366335499,1
node,4366360009,1
